1	abraham	add_place	right
8612	abraham	norm	ⲡ
8613	abraham	norm	ⲧⲱϣ
8614	abraham	norm	ⲛⲧ
8615	abraham	norm	ⲁ
8616	abraham	norm	ⲧⲉⲧⲛ
8617	abraham	norm	ⲧⲟϣ
8618	abraham	norm	ⲥ
8619	abraham	norm	ⲉⲣⲟ
8620	abraham	norm	ϥ
8621	abraham	norm	·
8622	abraham	norm	ϫⲉⲕⲁⲥ
8623	abraham	norm	ⲉⲛϣⲁⲛ
8624	abraham	norm	ⲉⲓⲙⲉ
8625	abraham	norm	ϫⲉ
8626	abraham	norm	ⲛ
8627	abraham	norm	ⲧⲁ
8628	abraham	norm	ⲥ
8629	abraham	norm	ⲁⲑⲉⲧⲓ
8630	abraham	norm	ϫⲉ
8631	abraham	norm	ⲙⲛ
8632	abraham	norm	ϣϭⲟⲙ
8633	abraham	norm	ⲙⲙⲟ
8634	abraham	norm	ⲥ
8635	abraham	norm	ⲉ
8636	abraham	norm	ϥⲓ
8637	abraham	norm	ϩⲁ
8638	abraham	norm	ⲡⲉ
8639	abraham	norm	ϩⲱⲃ
8640	abraham	norm	ⲛⲧ
8641	abraham	norm	ⲁ
8642	abraham	norm	ⲩ
8643	abraham	norm	ⲧⲟϣ
8644	abraham	norm	ⲥ
8645	abraham	norm	ⲉⲣⲟ
8646	abraham	norm	ϥ
8647	abraham	norm	ⲉ
8648	abraham	norm	ⲥⲉ
8649	abraham	norm	ⲙⲧⲟⲛ
8650	abraham	norm	ⲙⲙⲟ
8651	abraham	norm	ⲥ
8652	abraham	norm	ϩⲛ
8653	abraham	norm	ⲟⲩ
8654	abraham	norm	ⲉⲓⲣⲏⲛⲏ
8655	abraham	norm	ϩⲙ
8656	abraham	norm	ⲡⲉ
8657	abraham	norm	ⲥ
8658	abraham	norm	ⲙⲁ
8659	abraham	norm	ⲛ
8660	abraham	norm	ϩⲙⲟⲟ
8661	abraham	norm	ⲥ
8662	abraham	norm	ⲉ
8663	abraham	norm	ⲛⲉ
8664	abraham	norm	ⲥ
8665	abraham	norm	ⲛϩⲏⲧ
8666	abraham	norm	ϥ
8667	abraham	norm	ⲛ
8668	abraham	norm	ϣⲟⲣⲡ
8669	abraham	norm	·
8670	abraham	norm	ⲉ
8671	abraham	norm	ϣⲱⲡⲉ
8672	abraham	norm	ⲇⲉ
8673	abraham	norm	ⲛⲧⲟϥ
8674	abraham	norm	ⲛ
8675	abraham	norm	ⲧⲁ
8676	abraham	norm	ⲥ
8677	abraham	norm	ⲁⲑⲉⲧⲓ
8678	abraham	norm	ϩⲛ
8679	abraham	norm	ⲟⲩ
8680	abraham	norm	ϯ
8681	abraham	norm	ⲧⲱⲛ
8682	abraham	norm	ⲙⲛ
8683	abraham	norm	ⲟⲩ
8684	abraham	norm	ⲙⲛⲧⲁⲧⲥⲃⲱ
8685	abraham	norm	·
8686	abraham	norm	ⲁⲩⲱ
8687	abraham	norm	ⲛⲧⲟⲥ
8688	abraham	norm	ⲛ
8689	abraham	norm	ⲥ
8690	abraham	norm	ϫⲓ
8691	abraham	norm	ϭⲟⲗ
8692	abraham	norm	ⲙ
8693	abraham	norm	ⲡⲉ
8694	abraham	norm	ⲙⲧⲟ
8695	abraham	norm	ⲉⲃⲟⲗ
8696	abraham	norm	ⲙ
8697	abraham	norm	ⲡ
8698	abraham	norm	ϫⲟⲉⲓⲥ
8699	abraham	norm	ϫⲉ
8700	abraham	norm	ⲛⲧ
8701	abraham	norm	ⲁ
8702	abraham	norm	ⲓ
8703	abraham	norm	ⲁⲑⲉⲧⲓ
8704	abraham	norm	ϫⲉ
8705	abraham	norm	ⲙⲛ
8706	abraham	norm	ϭⲟⲙ
8707	abraham	norm	ⲙⲙⲟ
8708	abraham	norm	ⲓ
8709	abraham	norm	ⲉ
8710	abraham	norm	ⲣ
8711	abraham	norm	ⲡⲁⲓ
8712	abraham	norm	·
8713	abraham	norm	ⲁⲩⲱ
8714	abraham	norm	ⲙⲛ
8715	abraham	norm	ⲛ
8716	abraham	norm	ⲥⲁ
8717	abraham	norm	ϩⲉⲛ
8718	abraham	norm	ϩⲟⲟⲩ
8719	abraham	norm	·
8720	abraham	norm	ⲏ
8721	abraham	norm	ⲙⲛ
8722	abraham	norm	ⲛ
8723	abraham	norm	ⲥⲁ
8724	abraham	norm	ϩⲉⲛ
8725	abraham	norm	ⲟⲩⲟⲉⲓϣ
8726	abraham	norm	ⲛ
8727	abraham	norm	ⲧⲛ
8728	abraham	norm	ⲥⲱⲧⲙ
8729	abraham	norm	ϫⲉ
8730	abraham	norm	ⲛⲧ
8731	abraham	norm	ⲁ
8732	abraham	norm	ⲥ
8733	abraham	norm	ⲁⲑⲉⲧⲓ
8734	abraham	norm	ϩⲛ
8735	abraham	norm	ⲟⲩ
8736	abraham	norm	ⲙⲛⲧⲣⲉϥϭⲛ
8737	abraham	norm	ⲁⲣⲓⲕⲉ
8738	abraham	norm	ⲡⲉ
8739	abraham	norm	ⲧⲛ
8740	abraham	norm	ⲛⲁ
8741	abraham	norm	ⲁⲁ
8742	abraham	norm	ϥ
8743	abraham	norm	ⲛⲁ
8744	abraham	norm	ⲥ
8745	abraham	norm	ⲧ
8746	abraham	norm	ⲉⲧ
8747	abraham	norm	ⲛⲁ
8748	abraham	norm	ⲉⲓⲙⲉ
8749	abraham	norm	ⲉⲣⲟ
8750	abraham	norm	ϥ
8751	abraham	norm	ⲧⲏⲣ
8752	abraham	norm	ⲧⲛ
8753	abraham	norm	·
8754	abraham	norm	ⲉⲃⲟⲗ
8755	abraham	norm	ϫⲉ
8756	abraham	norm	ⲙⲡ
8757	abraham	norm	ⲥ
8758	abraham	norm	ⲧⲁⲙⲟ
8759	abraham	norm	ⲛ
8760	abraham	norm	ϫⲉ
8761	abraham	norm	ⲛⲧ
8762	abraham	norm	ⲁ
8763	abraham	norm	ⲩ
8764	abraham	norm	ϫⲓⲧ
8765	abraham	norm	ⲥ
8766	abraham	norm	ⲛ
8767	abraham	norm	ϭⲟⲛⲥ
8768	abraham	norm	ϩⲛ
8769	abraham	norm	ⲟⲩ
8770	abraham	norm	·
8771	abraham	norm	ⲏ
8772	abraham	norm	ⲛⲧ
8773	abraham	norm	ⲁ
8774	abraham	norm	ⲩ
8775	abraham	norm	ⲑⲙⲕⲟ
8776	abraham	norm	ⲥ
8777	abraham	norm	ϩⲛ
8778	abraham	norm	ⲁϣ
8779	abraham	norm	ⲛ
8780	abraham	norm	ϩⲱⲃ
8781	abraham	norm	·
8782	abraham	norm	ⲉ
8783	abraham	norm	ϣⲱⲡⲉ
8784	abraham	norm	ⲟⲛ
8785	abraham	norm	ⲉⲛϣⲁⲛ
8786	abraham	norm	ϩⲉ
8787	abraham	norm	ⲉⲣⲟ
8788	abraham	norm	ⲥ
8789	abraham	norm	ⲉ
8790	abraham	norm	ϩⲉⲛ
8791	abraham	norm	ⲕⲟⲟⲩⲉ
8792	abraham	norm	ⲛ
8793	abraham	norm	ⲉⲧ
8794	abraham	norm	ⲕⲱⲗⲩ
8795	abraham	norm	ⲙⲙⲟ
8796	abraham	norm	ⲥ
8797	abraham	norm	ⲉ
8798	abraham	norm	ⲧⲙ
8799	abraham	norm	ⲧⲣⲉ
8800	abraham	norm	ⲥ
8801	abraham	norm	ϫⲉ
8802	abraham	norm	ⲧ
8803	abraham	norm	ⲙⲉ
8804	abraham	norm	·
8805	abraham	norm	ⲛⲉⲓ
8806	abraham	norm	ⲕⲟⲟⲩⲉ
8807	abraham	norm	ⲟⲛ
8808	abraham	norm	ⲛⲉ
8809	abraham	norm	ⲧⲛ
8810	abraham	norm	ⲛⲁ
8811	abraham	norm	ⲁⲁ
8812	abraham	norm	ⲩ
8813	abraham	norm	ⲛⲁ
8814	abraham	norm	ⲩ
8815	abraham	norm	ⲛ
8816	abraham	norm	ⲥⲉ
8817	abraham	norm	ⲛⲁ
8818	abraham	norm	ϩⲱⲡ
8819	abraham	norm	ⲁⲛ
8820	abraham	norm	ⲉⲣⲱ
8821	abraham	norm	ⲧⲛ
8822	abraham	norm	ϫⲉ
8823	abraham	norm	ⲛⲧⲟ
8824	abraham	norm	ⲟⲩ
8825	abraham	norm	ⲁⲩⲱ
8826	abraham	norm	ⲛⲧⲟⲥ
8827	abraham	norm	·
8828	abraham	norm	ⲁ
8829	abraham	norm	ⲩ
8830	abraham	norm	ⲥⲙⲓⲛⲉ
8831	abraham	norm	ⲛ
8832	abraham	norm	ⲟⲩ
8833	abraham	norm	ⲇⲓⲁⲑⲏⲕⲏ
8834	abraham	norm	ⲙⲛ
8835	abraham	norm	ⲡ
8836	abraham	norm	ϭⲟⲗ
8837	abraham	norm	ϩⲙ
8838	abraham	norm	ⲡ
8839	abraham	norm	ϣⲟϫⲛⲉ
8840	abraham	norm	ⲙ
8841	abraham	norm	ⲡ
8842	abraham	norm	ⲥⲁⲧⲁⲛⲁⲥ
8843	abraham	norm	·
8844	abraham	norm	ⲙⲛⲛⲥⲁ
8845	abraham	norm	ⲛⲁⲓ
8846	abraham	norm	ⲇⲉ
8847	abraham	norm	ⲉⲓⲥ
8848	abraham	norm	ⲡ
8849	abraham	norm	ϩⲗⲗⲟ
8850	abraham	norm	ⲁ
8851	abraham	norm	ⲓ
8852	abraham	norm	ⲧⲛⲛⲟⲟⲩ
8853	abraham	norm	ϥ
8854	abraham	norm	ϣⲁⲣⲱ
8855	abraham	norm	ⲧⲛ
8856	abraham	norm	·
8857	abraham	norm	ϫⲉⲕⲁⲥ
8858	abraham	norm	ⲉ
8859	abraham	norm	ⲧⲉⲧⲛ
8860	abraham	norm	ⲛⲁ
8861	abraham	norm	ⲣ
8862	abraham	norm	ⲡ
8863	abraham	norm	ⲙⲉⲉⲩⲉ
8864	abraham	norm	ⲙ
8865	abraham	norm	ⲡ
8866	abraham	norm	ⲛⲟⲩⲧⲉ
8867	abraham	norm	ⲛⲧⲉⲧⲛ
8868	abraham	norm	ϣⲛ
8869	abraham	norm	ϩⲧⲏ
8870	abraham	norm	ⲧⲛ
8871	abraham	norm	ϩⲁⲣⲱ
8872	abraham	norm	ⲧⲛ
8873	abraham	norm	ϩⲁⲧⲛ
8874	abraham	norm	ⲧⲏⲩⲧⲛ
8875	abraham	norm	·
8876	abraham	norm	ⲁⲩⲱ
8877	abraham	norm	ϩⲁⲣⲟ
8878	abraham	norm	ⲛ
8879	abraham	norm	ϩⲱⲱ
8880	abraham	norm	ⲛ
8881	abraham	norm	ϩⲁⲧⲏ
8882	abraham	norm	ⲛ
8883	abraham	norm	·
8884	abraham	norm	ⲛⲧⲉⲧⲛ
8885	abraham	norm	ⲧⲁⲙⲟ
8886	abraham	norm	ⲛ
8887	abraham	norm	ⲉ
8888	abraham	norm	ⲛⲉⲓ
8889	abraham	norm	ⲙⲛⲧⲣⲉϥⲧⲱϩ
8890	abraham	norm	ⲧⲏⲣ
8891	abraham	norm	ⲟⲩ
8892	abraham	norm	ⲉⲧ
8893	abraham	norm	ϩⲁⲧⲛ
8894	abraham	norm	ⲧⲏⲩⲧⲛ
8895	abraham	norm	·
8896	abraham	norm	ϫⲉ
8897	abraham	norm	ⲁ
8898	abraham	norm	ⲛ
8899	abraham	norm	ⲱϫⲛ
8900	abraham	norm	ϩⲛ
8901	abraham	norm	ⲟⲩ
8902	abraham	norm	ⲙⲕⲁϩ
8903	abraham	norm	ⲛϩⲏⲧ
8904	abraham	norm	ⲁⲛⲟⲛ
8905	abraham	norm	ⲁⲩⲱ
8906	abraham	norm	ⲛⲧⲱⲧⲛ
8907	abraham	norm	·
8908	abraham	norm_group	ⲡⲥⲁⲧⲁⲛⲁⲥ
8909	abraham	norm_group	·
8910	abraham	norm_group	ⲙⲡⲱⲣ
8911	abraham	norm_group	ⲟⲛ
8912	abraham	norm_group	ⲉⲧⲣⲉⲛϣⲱⲡⲉ
8913	abraham	norm_group	ⲙⲡⲣⲟⲇⲟⲇⲏⲥ
8914	abraham	norm_group	·
8915	abraham	norm_group	ⲁⲩⲱ
8916	abraham	norm_group	ⲛⲣⲉϥϫⲓⲟⲩⲉ
8917	abraham	norm_group	·
8918	abraham	norm_group	ϫⲉⲛⲛⲉⲛϣⲱⲡⲉ
8919	abraham	norm_group	ⲛⲧϩⲉ
8920	abraham	norm_group	ⲛⲓⲟⲩⲇⲁⲥ
8921	abraham	norm_group	ⲡⲁⲓⲛⲧⲁϥϫⲟⲟⲥ
8922	abraham	norm_group	ⲉⲧⲃⲏⲏⲧϥ
8923	abraham	norm_group	ⲉⲃⲟⲗ
8924	abraham	norm_group	ϩⲓⲧⲙⲡⲛⲉⲩⲙⲁ
8925	abraham	norm_group	ⲉⲧⲟⲩⲁⲁⲃ
8926	abraham	norm_group	ϫⲉⲙⲁⲣⲉⲡⲥⲁϩⲟⲩ
8927	abraham	norm_group	ⲃⲱⲕ
8928	abraham	norm_group	ⲉϩⲟⲩⲛ
8929	abraham	norm_group	ⲉϩⲏⲧϥ
8930	abraham	norm_group	ⲛⲧϩⲉ
8931	abraham	norm_group	ⲛⲟⲩⲙⲙⲟⲟⲩ
8932	abraham	norm_group	·
8933	abraham	norm_group	ⲁⲩⲱ
8934	abraham	norm_group	ⲛⲧϩⲉ
8935	abraham	norm_group	ⲛⲟⲩⲛⲉϩ
8936	abraham	norm_group	ϩⲛⲛⲉϥⲕⲉⲉⲥ
8937	abraham	norm_group	·
8938	abraham	norm_group	ⲉⲧⲃⲉⲡⲁⲓ
8939	abraham	norm_group	ⲙⲡⲣⲧⲣⲉⲛϣⲱⲡⲉ
8940	abraham	norm_group	ⲛϩⲉⲛⲣⲱⲙⲉ
8941	abraham	norm_group	ⲛⲕⲣⲟϥ
8942	abraham	norm_group	ⲙⲡⲉⲙⲧⲟ
8943	abraham	norm_group	ⲉⲃⲟⲗ
8944	abraham	norm_group	ⲙⲡϫⲟⲉⲓⲥ
8945	abraham	norm_group	ϩⲛⲗⲁⲁⲩ
8946	abraham	norm_group	ⲛϩⲱⲃ
8947	abraham	norm_group	ⲉϥϩⲟⲟⲩ
8948	abraham	norm_group	·
8949	abraham	norm_group	ⲉⲓⲧⲉ
8950	abraham	norm_group	ϩⲛⲟⲩϫⲱϩⲙ
8951	abraham	norm_group	ⲙⲛⲟⲩⲥⲱⲱϥ
8952	abraham	norm_group	·
8953	abraham	norm_group	ⲉⲓⲧⲉ
8954	abraham	norm_group	ϩⲛⲟⲩϫⲓⲟⲩⲉ
8955	abraham	norm_group	ⲙⲛⲟⲩϭⲟⲗ
8956	abraham	norm_group	·
8957	abraham	norm_group	ⲏ
8958	abraham	norm_group	ϩⲛⲟⲩⲙⲟⲥⲧⲉ
8959	abraham	norm_group	ⲙⲛⲟⲩⲙⲛⲧⲃⲁⲃⲉ
8960	abraham	norm_group	ⲣⲱⲙⲉ
8961	abraham	norm_group	·
8962	abraham	norm_group	ⲏ
8963	abraham	norm_group	ϩⲛⲟⲩϩⲩⲡⲟⲕⲣⲓⲥⲓⲥ
8964	abraham	norm_group	ⲙⲛⲟⲩⲉⲟⲟⲩ
8965	abraham	norm_group	ⲉϥϣⲟⲩⲉⲓⲧ
8966	abraham	norm_group	·
8967	abraham	norm_group	ⲛⲓⲙ
8968	abraham	norm_group	ⲛⲉ
8969	abraham	norm_group	ⲛⲃⲁⲃⲉⲣⲱⲙⲉ
8970	abraham	norm_group	·
8971	abraham	norm_group	ⲉⲓⲙⲏⲧⲓ
8972	abraham	norm_group	ⲉⲛⲁⲓ
8973	abraham	norm_group	ⲉⲧϩⲙϩⲙ
8974	abraham	norm_group	·
8975	abraham	norm_group	ⲁⲩⲱ
8976	abraham	norm_group	ⲉⲧⲕⲓⲙ
8977	abraham	norm_group	ⲛⲧⲉⲩⲁⲡⲉ
8978	abraham	norm_group	·
8979	abraham	norm_group	ϩⲛⲟⲩⲙⲁⲕϩ
8980	abraham	norm_group	ⲉϥϫⲟⲥⲉ
8981	abraham	norm_group	ⲙⲛⲟⲩⲕⲓⲙ
8982	abraham	norm_group	ⲛⲃⲁⲗ
8983	abraham	norm_group	ⲉϩⲣⲁⲓ
8984	abraham	norm_group	ⲉϫⲛⲛⲉⲧⲣϩⲙⲙⲉ
8985	abraham	norm_group	ⲙⲙⲟⲟⲩ
8986	abraham	norm_group	·
8987	abraham	norm_group	ⲉⲧϥⲓ
8988	abraham	norm_group	ⲙⲡⲉⲩⲣⲟⲟⲩϣ
8989	abraham	norm_group	·
8990	abraham	norm_group	ⲁⲩⲱ
8991	abraham	norm_group	ⲉⲧϯⲥⲃⲱ
8992	abraham	norm_group	ⲛⲁⲩ
8993	abraham	norm_group	ⲉⲧⲣⲉⲩϣⲱⲡⲉ
8994	abraham	norm_group	ϩⲛⲟⲩⲧⲥⲁⲛⲟ
8995	abraham	norm_group	ϩⲛⲛⲧⲟϣ
8996	abraham	norm_group	ⲧⲏⲣⲟⲩ
8997	abraham	norm_group	ⲛⲧⲉⲡⲛⲟⲩⲧⲉ
8998	abraham	norm_group	·
8999	abraham	norm_group	ⲁϣ
9000	abraham	norm_group	ⲛⲉ
9001	abraham	norm_group	ⲛϩⲩⲡⲟⲕⲣⲓⲧⲏⲥ
9002	abraham	norm_group	ⲉⲓⲙⲏⲧⲓ
9003	abraham	norm_group	ⲉϩⲉⲛⲣⲱⲙⲉ
9004	abraham	norm_group	ⲉⲩⲛϩⲉⲛⲣⲱⲙⲉ
9005	abraham	norm_group	ϭⲁⲗⲱⲟⲩ
9006	abraham	norm_group	ⲉⲣⲟⲟⲩ
9007	abraham	norm_group	·
9008	abraham	norm_group	ⲉⲩϩⲱⲃⲥ
9009	abraham	norm_group	ⲉⲃⲟⲗ
9010	abraham	norm_group	ⲉϫⲛⲛⲉⲧⲉⲓⲣⲉ
9011	abraham	norm_group	ⲛⲧⲡⲁⲣⲃⲁⲥⲓⲥ
9012	abraham	norm_group	ϩⲛϩⲱⲃ
9013	abraham	norm_group	ⲛⲓⲙ
9014	abraham	norm_group	ⲙⲙⲛⲧϣⲁϥⲧⲉ
9015	abraham	norm_group	·
9016	abraham	norm_group	ⲉⲧⲃⲉⲡⲁⲓ
9017	abraham	norm_group	ⲙⲡⲱⲣ
9018	abraham	norm_group	ⲉⲧⲣⲉⲛⲡⲗⲁⲛⲁ
9019	abraham	norm_group	ϩⲛⲟⲩⲙⲛⲧⲛⲟⲩϫ
9020	abraham	norm_group	ⲛⲧⲛϩⲱⲃⲥⲉⲃⲟⲗ
9021	abraham	norm_group	ⲉϫⲛⲛⲛⲟⲃⲉ
9022	abraham	norm_group	ⲛⲛⲉⲛⲉⲣⲏⲩ
9023	abraham	norm_group	·
9024	abraham	norm_group	ϫⲉⲡⲁⲓ
9025	abraham	norm_group	ⲡⲉ
9026	abraham	norm_group	ⲡϣⲟⲣϣⲣ
9027	abraham	norm_group	ⲛⲥⲩⲛⲁⲅⲱⲅⲏ
9028	abraham	norm_group	ⲛⲓⲙ
9029	abraham	norm_group	ⲛⲧⲁⲩⲣⲛⲟⲃⲉ
9030	abraham	norm_group	ⲙⲡⲉⲙⲧⲟ
9031	abraham	norm_group	ⲉⲃⲟⲗ
9032	abraham	norm_group	ⲙⲡⲛⲟⲩⲧⲉ
9033	abraham	norm_group	ϫⲓⲛⲛϣⲟⲣⲡ
9034	abraham	norm_group	ϣⲁϩⲣⲁⲓ
9035	abraham	norm_group	ⲉⲡⲟⲟⲩ
9036	abraham	norm_group	ⲛϩⲟⲟⲩ
9037	abraham	norm_group	·
9038	abraham	norm_group	ⲁⲗⲗⲁ
9039	abraham	norm_group	ϩⲛⲟⲩϯⲥⲃⲱ
9040	abraham	norm_group	ⲙⲁⲣⲛϯⲥⲃⲱ
9041	abraham	norm_group	ⲛⲛⲉⲛⲉⲣⲏⲩ
9042	abraham	norm_group	ⲉⲧⲙⲣⲛⲟⲃⲉ
9043	abraham	norm_group	ⲙⲡⲉⲙⲧⲟ
9044	abraham	norm_group	ⲉⲃⲟⲗ
9045	abraham	norm_group	ⲙⲡϫⲟⲉⲓⲥ
9046	abraham	norm_group	·
9047	abraham	norm_group	ⲁⲩⲱ
9048	abraham	norm_group	ⲟⲛ
9049	abraham	norm_group	ⲉⲛϣⲁⲛϣⲱϥⲧ
9050	abraham	norm_group	ⲛⲧⲛⲉⲓⲣⲉ
9051	abraham	norm_group	ⲛⲟⲩⲙⲛⲧϣⲁϥⲧⲉ
9052	abraham	norm_group	ϩⲛⲟⲩϫⲡⲓⲟ
9053	abraham	norm_group	ⲙⲁⲣⲛϫⲡⲓⲟ
9054	abraham	norm_group	ⲛⲛⲉⲛⲉⲣⲏⲩ
9055	abraham	norm_group	ϫⲉⲡⲁⲓ
9056	abraham	norm_group	ⲡⲉ
9057	abraham	norm_group	ⲡⲧⲁϫⲣⲟ
9058	abraham	norm_group	·
9059	abraham	norm_group	ⲁⲩⲱ
9060	abraham	norm_group	ⲡⲥⲟⲟϩⲉ
9061	abraham	norm_group	ⲛⲥⲩⲛⲁⲅⲱⲅⲏ
9062	abraham	norm_group	ⲛⲓⲙ
9063	abraham	norm_group	ⲛⲧⲁⲩⲣⲁⲛⲁϥ
9064	abraham	norm_group	ⲙⲡϫⲟⲉⲓⲥ
9065	abraham	norm_group	ϫⲓ
9066	abraham	norm_group	ⲛⲛϣⲟⲣⲡ
9067	abraham	norm_group	ϣⲁϩⲣⲁⲓ
9068	abraham	norm_group	ⲉⲧⲉⲛⲟⲩ
9069	abraham	norm_group	·
9070	abraham	norm_group	ⲛⲟⲩⲙⲟⲓϩⲉ
9071	abraham	norm_group	ⲁⲛ
9072	abraham	norm_group	ⲧⲉ
9073	abraham	norm_group	ⲉⲛϣⲁⲛϣⲱⲡⲉ
9074	abraham	norm_group	ⲛⲧϩⲉ
9075	abraham	norm_group	ⲛⲛⲉⲡⲣⲟⲫⲏⲧⲏⲥ
9076	abraham	norm_group	ⲛⲛⲟⲩϫ
9077	abraham	norm_group	ⲛⲧⲛϩⲱⲃⲥ
9078	abraham	norm_group	ⲉⲃⲟⲗ
9079	abraham	norm_group	ⲉϫⲛⲛⲛⲟⲃⲉ
9080	abraham	norm_group	ⲛⲛⲉⲛⲉⲣⲏⲩ
9081	abraham	norm_group	ⲛⲧⲉⲡⲛⲟⲩⲧⲉ
9082	abraham	norm_group	·
9083	abraham	norm_group	ⲡⲱϩⲧ
9084	abraham	norm_group	ⲙⲡⲉϥⲥⲁϩⲟⲩ
9085	abraham	norm_group	ⲉϩⲣⲁⲓ
9086	abraham	norm_group	ⲉϫⲱⲛ
9087	abraham	norm_group	ϩⲛⲟⲩϭⲱⲛⲧ
9088	abraham	norm_group	ⲙⲛⲟⲩⲟⲣⲅⲏ
9089	abraham	norm_group	·
9090	abraham	norm_group	ⲁⲗⲗⲁ
9091	abraham	norm_group	ⲧⲉϣⲡⲏⲣⲉ
9092	abraham	norm_group	ⲛⲧⲟϥ
9093	abraham	norm_group	ⲧⲉ
9094	abraham	norm_group	ⲉⲛϣⲁⲛⲟⲩⲁ
9095	abraham	norm_group	ϩⲛⲛⲥⲁ
9096	abraham	norm_group	ⲡⲉⲥⲙⲟⲧ
9097	abraham	norm_group	ⲛⲛⲉⲛⲉⲓⲟⲧⲉ
9098	abraham	norm_group	ⲛⲉⲡⲣⲟⲫⲏⲧⲏⲥ
9099	abraham	norm_group	ⲙⲛⲛⲁⲡⲟⲥⲧⲟⲗⲟⲥ
9100	abraham	norm_group	·
9101	abraham	norm_group	ⲛⲧⲛϣⲱⲡⲉ
9102	abraham	norm_group	ⲉⲛϯⲥⲃⲱ
9103	abraham	norm_group	ⲛⲛⲉⲛⲉⲣⲏⲩ
9104	abraham	norm_group	ⲉⲧⲙⲣⲛⲟⲃⲉ
9105	abraham	norm_group	ⲙⲡⲉⲙⲧⲟ
9106	abraham	norm_group	ⲉⲃⲟⲗ
9107	abraham	norm_group	ⲙⲡⲛⲟⲩⲧⲉ
9108	abraham	norm_group	·
9109	abraham	norm_group	ⲁⲩⲱ
9110	abraham	norm_group	ⲟⲛ
9111	abraham	norm_group	ⲕⲁⲛ
9112	abraham	norm_group	ⲉⲛϣⲁⲛⲉⲓⲣⲉ
9113	abraham	norm_group	ⲛⲟⲩⲙⲛⲧϣⲁϥⲧⲉ
9114	abraham	norm_group	ϩⲛⲟⲩⲙⲛⲧⲁⲧⲥⲟⲟⲩⲛ
9115	abraham	norm_group	·
9116	abraham	norm_group	ϩⲛⲟⲩϫⲡⲓⲟ
9117	abraham	norm_group	ⲛⲧⲛϫⲡⲓⲟ
9118	abraham	norm_group	ⲛⲛⲉⲛⲉⲣⲏⲩ
9119	abraham	norm_group	ⲉⲧⲣⲉⲛⲙⲉⲧⲁⲛⲟⲓ
9120	abraham	norm_group	·
9121	abraham	norm_group	ϫⲉⲕⲁⲥ
9122	abraham	norm_group	ⲉⲣⲉⲡϫⲟⲉⲓⲥ
9123	abraham	norm_group	ⲡⲱϩⲧ
9124	abraham	norm_group	ⲙⲡⲉϥⲥⲙⲟⲩ
9125	abraham	norm_group	ⲉϩⲣⲁⲓ
9126	abraham	norm_group	ⲉϫⲱⲛ
9127	abraham	norm_group	ϩⲛⲟⲩⲛⲁ
9128	abraham	norm_group	ⲙⲛⲟⲩⲙⲛⲧϣⲁⲛϩⲧⲏϥ
9129	abraham	norm_group	ⲡⲗⲏⲛ
9130	abraham	norm_group	ⲉϣϫⲉ
9131	abraham	norm_group	ⲡⲉⲧⲉϣϣⲉ
9132	abraham	norm_group	ⲡⲉ
9133	abraham	norm_group	ⲉⲧⲣⲉⲛϫⲉ
9134	abraham	norm_group	ϩⲁϩ
9135	abraham	norm_group	ⲛϣⲁϫⲉ
9136	abraham	norm_group	·
9137	abraham	norm_group	ⲛⲏⲧⲛ
9138	abraham	norm_group	ϩⲛⲧⲉⲓⲉⲡⲓⲥⲧⲟⲗⲏ
9139	abraham	norm_group	·
9140	abraham	norm_group	ⲡⲉⲧⲉϣϣⲉ
9141	abraham	norm_group	ⲟⲛ
9142	abraham	norm_group	ⲡⲉ
9143	abraham	norm_group	ⲉⲧⲣⲉⲛϩⲱ
9144	abraham	norm_group	ⲉⲣⲟⲛ
9145	abraham	norm_group	·
9146	abraham	norm_group	ⲁⲩⲱ
9147	abraham	norm_group	ⲛⲧⲛϯⲧⲏⲩⲧⲛ
9148	abraham	norm_group	ⲉⲧⲟⲟⲧϥ
9149	abraham	norm_group	ⲙⲡⲛⲟⲩⲧⲉ
9150	abraham	norm_group	ⲙⲛⲛϣⲁϫⲉ
9151	abraham	norm_group	ⲧⲏⲣⲟⲩ
9152	abraham	norm_group	ⲛⲛⲉⲅⲣⲁⲫⲏ
9153	abraham	norm_group	·
9154	abraham	norm_group	ⲛⲧϩⲉ
9155	abraham	norm_group	ⲉϣⲁϥϫⲟⲟⲥ
9156	abraham	norm_group	ⲛϭⲓⲡⲁⲡⲟⲥⲧⲟⲗⲟⲥ
9157	abraham	norm_group	·
9158	abraham	norm_group	ϫⲉϯϯ
9159	abraham	norm_group	ⲙⲙⲱⲧⲛ
9160	abraham	norm_group	ⲉⲧⲟⲟⲧϥ
9161	abraham	norm_group	ⲙⲡⲛⲟⲩⲧⲉ
9162	abraham	norm_group	ⲙⲛⲡϣⲁϫⲉ
9163	abraham	norm_group	ⲛⲧⲉϥⲭⲁⲣⲓⲥ
9164	abraham	norm_group	·
9165	abraham	norm_group	ⲡⲉⲧⲉⲩⲛϭⲟⲙ
9166	abraham	norm_group	ⲙⲙⲟϥ
9167	abraham	norm_group	ⲉⲕⲱⲧ
9168	abraham	norm_group	ⲙⲙⲱⲧⲛ
9169	abraham	norm_group	ⲁⲩⲱ
9170	abraham	norm_group	ⲉϯ
9171	abraham	norm_group	ⲛⲏⲧⲛ
9172	abraham	norm_group	ⲛⲧⲉⲕⲗⲏⲣⲟⲛⲟⲙⲓⲁ
